166,6067
167,6249
167,6158
167,6250
337,6220
338,6217
338,6165
338,6210
338,6073
338,6194
338,6176
338,6166
338,6157
339,6027
340,6045
341,6115
339,6251
342,6045
343,6073
343,6248
344,6252
344,6115
344,6116
344,6204
345,6196
345,6204
345,6149
345,6116
345,6115
345,6073
345,6226
345,6157
346,6149
347,6160
348,6160
348,6253
349,6153
349,6157
349,6073
350,6162
351,6073
351,6156
351,6152
351,6157
352,6254
353,6201
353,5995
353,6219
353,6255
354,6153
354,6040
355,6192
355,6067
355,6194
355,6193
356,6256
357,6223
357,6173
357,5995
357,6170
357,6073
358,6039
359,5987
360,6152
360,6073
360,6157
361,6073
361,6169
362,6169
363,6157
363,6192
363,6165
363,6212
363,6156
170,6151
170,6073
364,6166
365,6152
366,6257
367,6153
367,6115
368,6158
368,6252
368,6156
368,6157
368,6204
368,6224
368,6196
368,6073
369,6040
369,6162
369,6258
370,6225
370,6149
370,6073
371,6237
372,6194
372,6165
372,6192
373,6237
373,6158
373,6204
374,6259
375,6151
375,6161
375,6156
375,6165
376,6162
376,6073
376,6169
377,6237
378,6152
378,6171
379,6153
379,6168
379,6156
380,6152
381,6169
381,6168
381,6156
381,6161
381,6260
381,6073
381,6198
382,6073
382,6168
382,6260
382,6169
383,6253
384,6154
385,6067
385,6165
385,6151
386,6167
386,6166
387,6152
387,6260
387,6161
387,6169
387,6168
388,6149
389,5987
390,6216
390,6205
391,6039
391,6073
392,6234
392,6160
392,6146
393,6169
393,6040
393,6152
393,6073
393,6162
394,6157
394,6156
394,6073
395,6156
395,6166
395,6073
396,6040
396,6153
396,6226
396,6225
396,6073
396,6157
397,6159
398,6219
399,6237
400,6261
400,6166
400,6151
401,6162
402,6040
402,6159
403,6157
403,6153
403,6073
403,6040
404,6073
404,6221
405,6150
406,6040
406,6153
407,6157
407,6136
407,6176
407,6194
407,6210
407,6166
408,6073
408,5999
408,6204
408,6158
408,6116
409,6219
410,6073
410,6201
411,6199
412,6116
412,6225
412,6115
412,6252
412,6149
413,6157
414,6073
415,6262
416,6262
417,6153
418,6226
419,6168
419,6072
419,6167
420,6156
421,6040
422,6151
422,6155
423,6196
423,6157
423,6219
424,6207
425,6193
425,6073
425,6067
426,6073
427,6073
427,6149
427,6252
427,6243
428,6211
429,6224
429,6115
430,6073
430,6153
430,6067
431,6237
432,6217
433,5999
434,6162
435,6171
435,6209
435,6211
435,6067
436,6067
436,6165
437,6124
438,5999
439,6219
439,6157
440,6040
440,6153
440,6073
441,6153
442,6073
443,6078
443,6263
443,6205
444,6153
445,6073
446,6166
446,6078
447,6205
448,6124
449,6204
450,6204
451,6219
452,6217
453,6040
454,6176
455,6171
455,6152
455,6209
456,6234
456,6073
457,5987
458,6159
458,6162
459,6073
460,6067
460,6162
460,6073
461,6165
462,6153
463,6040
464,6225
464,6258
465,6219
465,6157
466,6237
467,6040
468,6045
469,6237
469,6156
470,6073
470,6254
470,6157
471,6166
471,6152
471,6073
472,6073
473,6225
473,6161
474,6161
475,6166
475,6261
475,6191
475,6151
476,6157
476,6073
477,6237
478,6149
479,6067
479,6192
479,6190
479,6166
480,6168
480,6136
480,6171
480,6209
480,6211
480,6070
480,6257
480,6264
480,6194
480,6265
480,6161
480,5981
480,6242
480,6190
480,6184
480,6215
480,6206
481,6254
482,6124
483,6124
484,6165
484,6166
485,6207
485,6166
485,6158
486,6157
486,6149
487,6217
488,6162
488,6174
488,6201
488,6249
489,6151
489,6166
489,6261
490,6254
491,6207
492,6149
493,5999
494,6248
495,6162
176,6252
176,6204
176,6116
496,6223
496,6224
496,6159
497,6237
498,6266
499,6116
499,6115
500,6237
501,6153
502,6153
503,6162
503,6073
504,6040
505,6223
505,6162
505,6040
505,6159
505,6116
505,6073
506,6204
506,6073
506,6258
506,6159
506,6157
507,6186
508,6237
509,6151
510,6219
511,6219
512,6040
513,5987
514,5987
515,6219
516,6267
517,6152
518,6040
518,6073
518,6162
519,6039
520,6219
521,6159
521,6116
521,6204
522,6040
522,6152
523,6155
524,6073
525,6078
526,6237
527,6162
528,6159
528,6258
528,6221
528,6149
528,6226
528,6204
528,6223
528,6252
528,6073
529,6173
530,6162
531,6223
531,6178
532,6153
532,6040
533,6236
533,5987
534,6237
535,6073
536,6157
536,6221
537,6193
537,6073
538,6150
539,6115
540,6153
541,5987
541,6160
541,6169
542,6240
542,6204
542,6225
542,6115
542,6221
543,6073
543,6153
544,6153
545,6180
545,6152
545,6073
545,5995
545,6157
546,6166
547,6237
548,6040
548,6153
549,6237
550,6073
550,6157
551,6166
552,6166
553,6073
553,6166
554,6237
555,6156
556,6040
557,6040
558,6219
559,5995
560,5999
560,6220
560,6240
561,6196
562,5999
563,6155
564,6073
564,6257
564,6194
564,6168
564,6166
564,6211
564,6070
564,6157
564,6165
565,6040
565,6153
566,6194
567,6156
568,6154
569,6157
570,6040
570,6157
570,6173
570,6162
570,6073
571,6149
572,6070
572,6072
572,6210
572,6185
572,6212
572,6145
572,6166
572,6136
572,6187
572,5997
572,6192
572,6170
572,6152
572,6137
573,5997
573,6176
573,6211
574,6226
574,6145
574,6227
574,6166
574,5997
574,6170
574,6136
574,6240
574,6192
574,6212
574,6210
574,6185
574,6072
574,6137
574,6187
574,6070
575,6149
575,6073
575,6157
576,6149
576,6268
576,6258
576,6073
576,6199
576,6236
178,6116
178,6115
577,6153
577,6073
578,6162
578,6040
579,6196
579,6173
579,6204
579,6115
579,6252
580,6269
581,6165
581,6078
581,6192
581,6151
581,6194
581,6067
582,6194
582,6261
582,6136
582,6078
582,6151
582,6192
582,6166
583,6166
583,6261
583,6192
583,6078
583,6136
583,6194
584,6073
584,6165
584,6192
585,6165
585,6151
585,6078
585,6156
585,6073
585,6067
585,6194
586,6136
586,6067
586,6166
586,6168
586,6156
586,6073
586,6078
586,6151
586,6194
587,6215
588,6166
588,6136
588,6261
588,6151
588,6194
588,5987
588,6078
588,6210
589,6194
589,6166
589,6151
589,6073
589,6192
590,6171
590,6024
590,6194
591,6261
591,6192
591,6254
591,6171
591,6067
592,6270
592,6155
592,6154
593,5995
594,6193
594,6073
594,6271
594,6186
594,6161
595,6186
595,6162
595,6152
595,6073
595,6272
596,6186
596,6162
597,6147
597,6160
597,6152
597,6273
597,6157
597,6274
180,6168
180,6166
180,6156
180,6169
180,6072
180,6152
180,6073
180,6067
598,6067
598,6166
598,6157
598,6156
599,6073
600,6149
601,6240
601,6220
601,6178
601,6204
602,6145
602,6166
603,6040
603,6159
604,5999
605,6192
605,6193
605,6194
605,6261
605,6151
605,6152
606,6237
181,6161
607,6040
607,6162
608,6040
609,6040
182,6210
182,6171
182,6152
182,6073
182,6176
183,6157
183,6207
183,6202
183,6170
183,6073
610,6152
610,6205
610,6275
610,6176
610,6170
610,6166
610,6136
610,6207
610,6146
611,6153
611,6040
612,6073
612,6156
612,6067
612,6193
613,6200
614,6067
614,6166
615,6040
615,6159
615,6162
616,6264
616,6261
616,6168
617,6073
617,6159
617,6153
617,6040
618,6276
619,6157
620,6166
621,6237
622,6234
622,6073
623,6237
624,6156
625,6204
625,6115
625,6116
625,6237
626,6217
627,6166
628,6179
629,5987
630,5999
631,6237
632,6149
185,6170
185,6277
186,6073
633,5987
634,6150
634,6178
187,6073
187,6152
187,6067
187,6254
635,6153
636,6219
637,6149
638,6155
638,6207
639,6039
640,6226
640,6227
640,6158
641,6151
188,6166
188,6067
188,6073
188,6152
642,6218
643,6261
643,6192
643,6067
643,6194
643,6193
643,6151
643,6152
643,6199
643,6073
644,6073
644,6157
644,6067
645,6204
645,6178
645,6221
645,6159
645,6223
646,6040
646,6204
646,6115
646,6159
646,6173
647,6183
647,6156
647,6073
647,6168
648,6157
648,6166
648,6073
648,6149
649,6219
650,6240
651,6165
651,6151
651,6073
652,6067
653,6067
653,5981
654,6217
655,6174
656,6171
656,6215
656,6150
656,6265
656,6206
657,6154
658,6073
659,6219
660,6219
660,6157
661,6149
661,6073
661,6157
662,6116
662,6162
662,6159
662,6073
662,6115
663,6203
664,6237
665,6040
666,6073
666,6149
667,6237
667,6151
667,6278
668,6162
669,6275
669,6178
669,6204
670,6204
670,6159
670,6221
670,6252
670,6153
670,6157
670,6073
671,6149
671,6157
671,6073
672,6157
673,6150
673,6221
673,6159
673,6226
673,6252
673,6157
673,6158
673,6204
674,6040
674,6226
189,6261
189,6236
189,6161
675,6217
675,6196
676,6149
677,6040
677,6073
677,6162
677,6156
678,6146
678,6240
678,6227
679,6254
680,6168
681,6277
682,6161
683,6149
683,6073
684,6171
684,6073
684,6212
684,6070
684,6157
684,6209
684,6254
685,6153
686,6124
687,6217
688,6217
689,6174
689,6249
689,6153
690,6073
691,6254
692,6149
692,6157
692,6073
693,6073
694,6204
695,6237
696,6073
697,6162
697,6040
698,6154
698,6155
699,5999
699,6157
700,6073
700,6160
701,5987
702,6196
702,6263
703,6219
704,5987
704,6152
705,6073
705,6040
706,6279
706,6166
707,6184
707,6073
708,6040
708,6153
709,6235
710,6149
710,6157
710,6215
711,5999
712,6156
713,6149
713,6073
713,6184
714,6204
714,6223
714,6224
714,6073
715,6149
716,6223
717,6157
717,6073
717,6173
718,6155
719,6162
720,6223
720,6173
721,6153
721,6040
722,6153
722,6040
722,6162
722,6209
723,6157
723,6217
724,6040
725,5995
726,6280
727,6162
727,6159
728,6150
728,5987
729,6171
729,6227
730,6237
731,6040
732,6201
732,6213
732,6255
732,6281
732,6282
732,6216
733,6067
734,6040
734,6162
735,6240
735,6152
735,6227
736,6115
736,6204
736,6225
736,6116
737,6152
738,6073
738,6221
738,6226
738,6159
738,6219
738,6204
738,6158
739,6073
739,6152
740,6178
741,6152
742,6073
743,6157
744,6073
745,6073
746,6162
747,6156
748,6039
749,6166
749,6180
749,6151
749,6163
750,5999
751,6155
752,6024
752,6156
752,6237
752,6171
752,6257
753,6159
753,6221
753,6219
754,6150
754,6234
755,6073
756,6157
757,6221
758,6209
758,6194
758,6206
758,6215
758,6261
758,6067
759,6149
759,6073
759,6225
760,6234
760,6152
760,6073
761,6073
762,6219
762,6073
763,6166
764,6116
764,6223
765,6152
765,6162
765,6073
766,6116
767,6073
767,6225
767,6157
767,6158
767,6116
767,6204
768,5997
769,6039
770,6040
770,6275
771,6155
772,6153
773,6157
773,6193
773,6073
773,6067
774,6067
774,6193
774,6073
775,6193
775,6073
775,6067
776,6067
776,6193
777,6067
777,6073
777,6193
777,6152
778,6067
778,6073
779,6150
779,6158
779,6196
780,6193
780,6067
781,6193
781,6078
781,6067
781,6073
782,6073
783,6193
783,6067
783,6073
783,6206
784,6193
784,6073
784,6067
785,6261
785,6194
785,6193
785,6078
785,6073
785,6067
785,6072
785,6211
786,6193
786,6067
786,6073
787,6193
787,6073
787,6067
788,6073
788,6067
789,6067
789,6193
790,6067
790,6193
791,6073
792,6073
792,6193
792,6067
793,6067
793,6193
794,6067
794,6193
795,6067
796,6193
796,6067
797,6193
797,6067
798,6240
798,6220
798,6165
799,6166
799,6165
799,6067
800,6165
800,6194
800,6166
800,6168
800,6067
800,6152
801,6073
801,6067
802,6073
802,6165
802,6067
803,6067
803,6166
803,6165
804,6067
805,6067
806,6067
806,6193
806,6198
806,6165
807,6067
808,6073
809,6193
809,6168
810,6205
811,6067
812,6073
812,6198
813,6254
813,6183
814,6237
815,5995
816,6162
816,6040
817,6039
817,6073
818,6040
818,6159
818,6153
819,6219
820,6067
820,6072
820,5981
821,6152
822,6156
822,6151
823,6151
823,6207
823,6223
824,5997
824,6166
825,6173
826,6204
827,6157
827,6149
827,6221
827,6225
828,6240
828,5999
829,6150
829,6155
830,6073
831,6073
831,6158
831,6225
831,6220
831,6157
831,6173
831,6204
832,5999
833,6168
833,6115
834,6171
196,6219
835,6207
836,6240
836,6156
837,6220
838,6150
839,6166
839,6073
840,6283
197,6166
841,6067
842,6227
843,6264
844,6152
845,5999
845,6073
846,6073
846,6040
847,6073
848,6227
848,6067
848,6226
848,6193
849,6162
850,6153
851,6234
852,6260
852,6073
852,6156
852,6168
852,6161
199,6202
199,6073
853,6153
854,6178
854,6073
854,6196
854,6166
855,6166
856,6207
856,6241
856,6284
857,6161
857,6260
857,6169
857,6156
857,6198
857,6073
857,6168
858,6124
859,6204
859,5995
859,6115
859,6116
859,6178
859,6073
860,6157
860,6152
860,6265
860,6073
861,6219
862,6073
200,6285
200,5981
863,6156
863,6157
863,6073
863,6153
864,6040
864,6073
864,6153
865,6153
865,6073
865,6040
866,6153
867,6073
867,6190
867,6250
868,6073
869,6217
869,6073
869,6165
869,6136
869,6194
869,6157
869,6166
870,6269
871,6155
872,6220
873,6157
873,6162
873,6219
874,6215
874,6262
874,6169
874,6203
874,6161
874,6206
874,6184
874,6198
874,6156
874,6067
874,6212
874,6209
874,6260
874,6078
874,6166
874,6265
874,6253
874,6070
874,6072
874,6183
874,6254
875,6152
876,6155
877,6162
878,6156
879,6234
879,6286
880,6162
881,5995
882,6203
883,6234
883,6150
884,6219
885,6219
886,6124
887,6162
887,6159
888,6261
888,6067
889,6237
890,5995
890,6219
891,6217
892,6073
893,6204
893,6224
893,6158
893,6073
894,5987
895,6146
895,6040
895,6162
895,6166
896,6171
896,6152
897,6158
897,6221
897,6162
898,6166
899,6157
899,6040
899,6073
899,6225
900,6153
900,6162
901,6150
902,6149
903,6040
903,6162
904,6040
904,6162
905,6040
906,5987
906,6115
906,6046
907,5995
908,6237
909,6162
910,6149
910,6157
911,6162
912,6215
913,6162
914,6186
915,6192
915,6171
915,6136
915,6211
916,6219
917,6116
918,6155
918,6154
919,6073
919,6157
920,6219
921,6219
921,6191
922,6204
923,6287
924,6157
924,6159
924,6219
925,6161
925,6073
925,6166
925,6156
925,6157
926,6259
927,6151
927,6237
927,6073
928,6237
928,6151
929,6237
929,6173
929,6158
929,6178
929,6204
930,6237
931,6237
931,6073
932,6073
932,6152
933,6162
934,6196
935,6217
935,6157
936,6219
937,5995
938,6219
939,6159
939,5995
939,6158
940,6149
941,6207
942,6040
943,6157
944,6207
944,6193
944,6067
944,6227
945,6162
946,6203
947,6237
948,6153
949,6152
950,6198
950,6073
950,6168
950,6260
951,6149
952,6073
953,6219
954,6067
955,6073
956,6157
957,6073
958,6221
958,6234
959,6149
960,6207
960,6234
961,6166
961,6073
961,6156
961,6157
961,6265
962,6220
962,6146
962,6148
963,6157
964,6073
964,6115
965,6153
966,6193
966,6067
966,6257
966,6073
966,6194
966,6136
966,6261
966,6206
967,6177
968,6217
969,6073
969,6153
970,6217
206,6040
206,6159
971,6224
971,6223
971,6204
971,6252
971,6159
971,5995
971,6179
971,6073
972,6234
973,6224
974,6265
974,6264
974,6073
974,6152
974,6170
974,6078
975,6217
975,6258
976,5995
977,6158
978,6153
979,6157
979,6073
980,6149
981,6220
207,6219
207,6151
207,6156
207,6146
982,6162
983,6204
984,6154
985,6166
985,6227
985,6073
985,6151
986,6288
987,6289
988,6266
147,6157
989,6164
990,6152
991,6152
992,6116
992,6073
992,6157
992,6223
992,6252
992,6225
992,6204
993,6152
994,6250
995,6201
995,6213
995,6174
995,6284
996,6160
996,6148
997,6255
998,6152
999,6146
999,6180
1000,6225
1001,6152
1002,6146
1003,6152
1004,6073
1005,6178
1005,6236
1006,6192
1007,6152
1008,6180
1009,6156
1010,6152
1011,6174
1012,6152
1013,6152
1014,6152
1015,6152
1016,6152
1017,6152
1018,6152
1019,6152
1020,6152
1021,6152
1022,6152
1023,6152
1024,6152
1025,6252
1026,6165
1026,6151
1027,6073
1028,6160
1028,6146
1029,6245
1030,6161
1031,6073
1032,5997
1032,6158
1032,6173
1033,6221
1033,6157
1033,6073
1034,6225
1035,6160
1036,6275
1037,5997
1037,6241
1037,6173
1037,6196
1037,6226
1038,6223
1038,6196
1038,6252
1038,6073
1038,6224
1038,6204
1039,6189
1039,6148
1040,6264
1041,6073
1042,6073
1043,6072
1044,6146
1045,6152
1046,6171
1047,6157
1047,6073
1048,6157
1049,6290
1050,6157
1050,6225
1050,6173
1050,6178
1050,6115
1050,6073
1050,6204
1051,6157
1051,6159
1052,6027
1053,6227
1054,6165
1054,6161
1054,6151
1054,6156
1055,6152
1056,6157
1056,6073
1057,6291
1058,6157
1059,6159
1059,6115
1059,6252
1059,6292
1060,6243
1061,6196
1062,6196
1063,6189
1064,6073
1065,6171
1066,6226
1067,6173
1067,6157
1067,6073
1068,6158
1068,6173
1068,6204
1069,6073
1070,6216
1071,6158
1071,6291
1071,6258
1071,6252
1072,6152
1073,6152
1074,6159
1075,6157
1076,6152
1077,6158
1077,6116
1078,6073
1078,6157
1079,6207
1080,6293
1080,6152
1081,6152
1082,6196
1083,6240
1084,6152
1084,6073
1084,6157
1084,6156
1085,6227
1086,6227
1087,6073
1087,6116
1088,6173
1088,6223
1088,6157
1089,6173
1089,6152
1090,6263
1091,6157
1091,6073
1092,6178
1093,6158
1094,6158
1094,6221
1094,6204
1094,6292
1094,6225
1095,6157
1096,6073
1096,6157
1096,6275
1097,6152
1098,6146
1099,5997
212,6193
212,6165
212,6226
1100,6166
1101,6150
1102,6152
1103,6152
1104,6073
1105,6196
1105,6073
1106,6294
1107,6073
1108,6259
1109,6157
1110,6258
1111,6157
1111,6073
1112,6159
1113,6073
1114,6160
1115,6196
1115,6073
1116,6263
1116,6223
1117,6148
1118,6073
1118,6157
1119,6249
1120,6115
1121,6255
1122,6236
1123,6204
1123,6225
1124,6157
1125,6223
1126,6284
1127,6073
1127,6169
1128,6157
1128,6156
1128,6073
1129,6207
1130,6259
1131,6157
1132,6275
1133,6067
1134,6173
1135,6157
1135,6073
1136,6173
1136,6158
1136,6204
1136,6073
1137,6175
1137,6166
1138,6146
1139,6176
1140,6176
1141,6295
1141,6196
1141,6296
1141,6297
1142,6156
1143,6158
1144,6191
1145,6152
1146,6238
1147,6148
1148,6191
1149,6146
1150,6166
1151,6176
1152,6263
1153,6073
1154,6176
1155,6073
1155,6078
1155,6067
1155,6193
1156,6073
1157,6078
1157,6073
1157,6067
1157,6193
1158,6039
1159,6160
1159,6163
1159,6180
1159,6146
1160,6159
1161,6073
1161,6166
1162,6278
1163,6157
1163,6073
1164,6274
1164,6273
1164,6298
1164,6157
1164,6299
1165,6221
1166,6225
1167,6176
1168,6195
1169,6300
1170,6192
1171,6216
1172,6073
1173,6073
1174,6158
1175,6146
1176,6207
1177,6176
1178,6301
1178,6152
1179,6225
1180,6204
1180,6221
1180,6115
1181,6221
1181,6158
1181,6204
1182,6275
1183,6158
1184,6073
1185,6302
215,6073
215,6152
1186,6275
1186,6152
1186,6227
1187,6190
1188,6165
1188,6070
1188,6194
1188,6166
1188,6073
1189,6073
1190,6176
1190,6078
1190,6192
1191,6166
1191,6192
1191,6136
1191,6067
1191,6176
1192,6176
1193,6226
1194,6164
1195,6087
1196,6303
1197,6157
1198,6192
1199,6152
1200,6214
1200,6201
1200,6190
1201,6161
1202,6192
1203,6166
1204,6268
1204,6293
1205,6193
1205,6067
1205,6165
1205,6199
1206,6157
1207,6154
1207,6304
1208,6250
1209,6166
1210,6152
1211,6115
1211,6221
1211,6204
1212,6073
1213,6067
1213,6073
1213,6156
1213,6169
1214,6166
1215,6160
1216,6183
1217,6192
1218,6196
1218,6204
1218,6073
1219,6178
1220,6073
1220,6166
1221,6176
1222,6196
1222,6179
1223,6073
1224,6067
1224,6165
1224,6194
1224,6152
1225,6152
1226,6073
1227,6160
1228,6152
1229,6178
1230,6157
1231,6070
1231,6204
1231,6191
1232,6259
1233,6305
1233,6276
1233,6270
1233,6174
1233,6250
1233,6284
1234,6180
1234,6166
1235,6073
1236,6073
1236,6159
1237,6152
1238,6268
1239,6306
1240,6307
1240,6308
1241,6157
1242,6216
1243,6073
1244,6269
1245,6115
1246,6073
1246,6157
1246,6152
1246,6156
1247,6073
1248,6073
1249,6156
1250,6152
1251,6157
1252,6159
1253,6073
1254,6166
1255,6116
1256,6178
1257,6085
1258,6073
1258,6157
1259,6193
1259,6067
1259,6073
1260,6196
1261,6164
1262,6240
1262,6150
1263,6157
1264,6073
1265,6207
1265,6158
1265,6192
1265,6165
1265,6226
1265,6275
1265,6193
1265,6151
1265,6258
1266,6159
1266,6116
1266,6252
1267,6225
1268,6193
1268,6067
1269,6073
1269,6157
1270,6067
1271,6196
1272,6166
1273,6204
1273,6158
1273,6225
1274,6152
1275,6159
1276,6152
1277,6115
1277,6204
1277,6252
1277,6173
1277,6073
1277,6225
1278,6158
1278,6207
1279,6241
1279,6173
1279,6207
1280,5997
